"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","NZL","1503","New Zealand","WLD"," World",2017,"Export",6,4.431
"H5","NZL","1503","New Zealand","WLD"," World",2017,"Import",5,0.048
"H5","NZL","1503","New Zealand","WLD"," World",2018,"Export",6,8.406
"H5","NZL","1503","New Zealand","WLD"," World",2018,"Import",5,0.561
"H5","NZL","1503","New Zealand","WLD"," World",2019,"Export",6,6.43
"H5","NZL","1503","New Zealand","WLD"," World",2019,"Import",5,89.238
"H5","NZL","1503","New Zealand","WLD"," World",2020,"Export",6,11.195
"H5","NZL","1503","New Zealand","WLD"," World",2020,"Import",5,328.97
"H5","NZL","1503","New Zealand","WLD"," World",2021,"Export",6,14.419
"H5","NZL","1503","New Zealand","WLD"," World",2021,"Import",5,397.737
"H5","NZL","1503","New Zealand","WLD"," World",2022,"Export",6,5.56
"H5","NZL","1503","New Zealand","WLD"," World",2022,"Import",5,226.484
"H5","NZL","1503","New Zealand","WLD"," World",2023,"Export",6,0.522
"H5","NZL","1503","New Zealand","WLD"," World",2023,"Import",5,105.962
"H5","NZL","1503","New Zealand","WLD"," World",2024,"Export",6,0.137
"H5","NZL","1503","New Zealand","WLD"," World",2024,"Import",5,178.802
"H5","NZL","1504","New Zealand","WLD"," World",2017,"Export",6,7737.397
"H5","NZL","1504","New Zealand","WLD"," World",2017,"Import",5,17423.594
"H5","NZL","1504","New Zealand","WLD"," World",2018,"Export",6,13754.775
"H5","NZL","1504","New Zealand","WLD"," World",2018,"Import",5,19577.99
"H5","NZL","1504","New Zealand","WLD"," World",2019,"Export",6,10687.274
"H5","NZL","1504","New Zealand","WLD"," World",2019,"Import",5,21287.938
"H5","NZL","1504","New Zealand","WLD"," World",2020,"Export",6,8417.401
"H5","NZL","1504","New Zealand","WLD"," World",2020,"Import",5,16729.715
"H5","NZL","1504","New Zealand","WLD"," World",2021,"Export",6,8464.3
"H5","NZL","1504","New Zealand","WLD"," World",2021,"Import",5,10419.791
"H5","NZL","1504","New Zealand","WLD"," World",2022,"Export",6,8663.5
"H5","NZL","1504","New Zealand","WLD"," World",2022,"Import",5,12926.182
"H5","NZL","1504","New Zealand","WLD"," World",2023,"Export",6,8616.304
"H5","NZL","1504","New Zealand","WLD"," World",2023,"Import",5,14840.886
"H5","NZL","1504","New Zealand","WLD"," World",2024,"Export",6,7047.101
"H5","NZL","1504","New Zealand","WLD"," World",2024,"Import",5,17694.401
"H5","NZL","1505","New Zealand","WLD"," World",2017,"Export",6,0.556
"H5","NZL","1505","New Zealand","WLD"," World",2017,"Import",5,104.958
"H5","NZL","1505","New Zealand","WLD"," World",2018,"Export",6,2.634
"H5","NZL","1505","New Zealand","WLD"," World",2018,"Import",5,220.86
"H5","NZL","1505","New Zealand","WLD"," World",2019,"Export",6,9.081
"H5","NZL","1505","New Zealand","WLD"," World",2019,"Import",5,99.064
"H5","NZL","1505","New Zealand","WLD"," World",2020,"Import",5,99.626
"H5","NZL","1505","New Zealand","WLD"," World",2021,"Export",6,5.776
"H5","NZL","1505","New Zealand","WLD"," World",2021,"Import",5,270.841
"H5","NZL","1505","New Zealand","WLD"," World",2022,"Export",6,0.019
"H5","NZL","1505","New Zealand","WLD"," World",2022,"Import",5,468.963
"H5","NZL","1505","New Zealand","WLD"," World",2023,"Export",6,17.618
"H5","NZL","1505","New Zealand","WLD"," World",2023,"Import",5,249.978
"H5","NZL","1505","New Zealand","WLD"," World",2024,"Export",6,18.76
"H5","NZL","1505","New Zealand","WLD"," World",2024,"Import",5,347.805
"H5","NZL","1506","New Zealand","WLD"," World",2017,"Export",6,17183.248
"H5","NZL","1506","New Zealand","WLD"," World",2017,"Import",5,428.084
"H5","NZL","1506","New Zealand","WLD"," World",2018,"Export",6,12626.823
"H5","NZL","1506","New Zealand","WLD"," World",2018,"Import",5,517.38
"H5","NZL","1506","New Zealand","WLD"," World",2019,"Export",6,8045.838
"H5","NZL","1506","New Zealand","WLD"," World",2019,"Import",5,754.276
"H5","NZL","1506","New Zealand","WLD"," World",2020,"Export",6,12818.317
"H5","NZL","1506","New Zealand","WLD"," World",2020,"Import",5,363.692
"H5","NZL","1506","New Zealand","WLD"," World",2021,"Export",6,7557.583
"H5","NZL","1506","New Zealand","WLD"," World",2021,"Import",5,91.973
"H5","NZL","1506","New Zealand","WLD"," World",2022,"Export",6,7632.863
"H5","NZL","1506","New Zealand","WLD"," World",2022,"Import",5,240.134
"H5","NZL","1506","New Zealand","WLD"," World",2023,"Export",6,19251.741
"H5","NZL","1506","New Zealand","WLD"," World",2023,"Import",5,276.406
"H5","NZL","1506","New Zealand","WLD"," World",2024,"Export",6,37959.821
"H5","NZL","1506","New Zealand","WLD"," World",2024,"Import",5,6737.537
"H5","NZL","1507","New Zealand","WLD"," World",2017,"Export",6,35.414
"H5","NZL","1507","New Zealand","WLD"," World",2017,"Import",5,13174.201
"H5","NZL","1507","New Zealand","WLD"," World",2018,"Export",6,116.945
"H5","NZL","1507","New Zealand","WLD"," World",2018,"Import",5,14573.807
"H5","NZL","1507","New Zealand","WLD"," World",2019,"Export",6,108.899
"H5","NZL","1507","New Zealand","WLD"," World",2019,"Import",5,12927.05
"H5","NZL","1507","New Zealand","WLD"," World",2020,"Export",6,19.698
"H5","NZL","1507","New Zealand","WLD"," World",2020,"Import",5,12694.207
"H5","NZL","1507","New Zealand","WLD"," World",2021,"Export",6,54.583
"H5","NZL","1507","New Zealand","WLD"," World",2021,"Import",5,14498.511
"H5","NZL","1507","New Zealand","WLD"," World",2022,"Export",6,74.239
"H5","NZL","1507","New Zealand","WLD"," World",2022,"Import",5,24830.441
"H5","NZL","1507","New Zealand","WLD"," World",2023,"Export",6,63.337
"H5","NZL","1507","New Zealand","WLD"," World",2023,"Import",5,15556.285
"H5","NZL","1507","New Zealand","WLD"," World",2024,"Export",6,130.081
"H5","NZL","1507","New Zealand","WLD"," World",2024,"Import",5,13778.629
"H5","NZL","1508","New Zealand","WLD"," World",2017,"Export",6,16.82
"H5","NZL","1508","New Zealand","WLD"," World",2017,"Import",5,441.466
"H5","NZL","1508","New Zealand","WLD"," World",2018,"Export",6,116.199
"H5","NZL","1508","New Zealand","WLD"," World",2018,"Import",5,1160.601
"H5","NZL","1508","New Zealand","WLD"," World",2019,"Export",6,16.933
"H5","NZL","1508","New Zealand","WLD"," World",2019,"Import",5,334.419
"H5","NZL","1508","New Zealand","WLD"," World",2020,"Export",6,4.702
"H5","NZL","1508","New Zealand","WLD"," World",2020,"Import",5,324.374
"H5","NZL","1508","New Zealand","WLD"," World",2021,"Export",6,135.582
"H5","NZL","1508","New Zealand","WLD"," World",2021,"Import",5,448.41
"H5","NZL","1508","New Zealand","WLD"," World",2022,"Export",6,25.446
"H5","NZL","1508","New Zealand","WLD"," World",2022,"Import",5,574.48
"H5","NZL","1508","New Zealand","WLD"," World",2023,"Export",6,45.92
"H5","NZL","1508","New Zealand","WLD"," World",2023,"Import",5,501.768
"H5","NZL","1508","New Zealand","WLD"," World",2024,"Export",6,27.759
"H5","NZL","1508","New Zealand","WLD"," World",2024,"Import",5,536.136
"H5","NZL","1509","New Zealand","WLD"," World",2017,"Export",6,350.069
"H5","NZL","1509","New Zealand","WLD"," World",2017,"Import",5,27936.306
"H5","NZL","1509","New Zealand","WLD"," World",2018,"Export",6,305.188
"H5","NZL","1509","New Zealand","WLD"," World",2018,"Import",5,29475.801
"H5","NZL","1509","New Zealand","WLD"," World",2019,"Export",6,290.832
"H5","NZL","1509","New Zealand","WLD"," World",2019,"Import",5,25355.269
"H5","NZL","1509","New Zealand","WLD"," World",2020,"Export",6,307.162
"H5","NZL","1509","New Zealand","WLD"," World",2020,"Import",5,25737.953
"H5","NZL","1509","New Zealand","WLD"," World",2021,"Export",6,407.544
"H5","NZL","1509","New Zealand","WLD"," World",2021,"Import",5,27267.654
"H5","NZL","1509","New Zealand","WLD"," World",2022,"Export",6,281.695
"H5","NZL","1509","New Zealand","WLD"," World",2022,"Import",5,39174.647
"H5","NZL","1509","New Zealand","WLD"," World",2023,"Export",6,299.934
"H5","NZL","1509","New Zealand","WLD"," World",2023,"Import",5,27621.506
"H5","NZL","1509","New Zealand","WLD"," World",2024,"Export",6,248.15
"H5","NZL","1509","New Zealand","WLD"," World",2024,"Import",5,54426.287
"H5","NZL","1510","New Zealand","WLD"," World",2017,"Export",6,11.082
"H5","NZL","1510","New Zealand","WLD"," World",2017,"Import",5,1649.718
"H5","NZL","1510","New Zealand","WLD"," World",2018,"Export",6,13.528
"H5","NZL","1510","New Zealand","WLD"," World",2018,"Import",5,1881.695
"H5","NZL","1510","New Zealand","WLD"," World",2019,"Export",6,8.059
"H5","NZL","1510","New Zealand","WLD"," World",2019,"Import",5,1448.389
"H5","NZL","1510","New Zealand","WLD"," World",2020,"Export",6,8.998
"H5","NZL","1510","New Zealand","WLD"," World",2020,"Import",5,1613.292
"H5","NZL","1510","New Zealand","WLD"," World",2021,"Export",6,4.171
"H5","NZL","1510","New Zealand","WLD"," World",2021,"Import",5,1307.526
"H5","NZL","1510","New Zealand","WLD"," World",2022,"Export",6,1.113
"H5","NZL","1510","New Zealand","WLD"," World",2022,"Import",5,1951.357
"H5","NZL","1510","New Zealand","WLD"," World",2023,"Export",6,6.114
"H5","NZL","1510","New Zealand","WLD"," World",2023,"Import",5,1538.858
"H5","NZL","1510","New Zealand","WLD"," World",2024,"Export",6,39.391
"H5","NZL","1510","New Zealand","WLD"," World",2024,"Import",5,1429.364
"H5","NZL","1511","New Zealand","WLD"," World",2017,"Export",6,102.513
"H5","NZL","1511","New Zealand","WLD"," World",2017,"Import",5,18366.271
"H5","NZL","1511","New Zealand","WLD"," World",2018,"Export",6,48.475
"H5","NZL","1511","New Zealand","WLD"," World",2018,"Import",5,24367.694
"H5","NZL","1511","New Zealand","WLD"," World",2019,"Export",6,43.469
"H5","NZL","1511","New Zealand","WLD"," World",2019,"Import",5,19487.851
"H5","NZL","1511","New Zealand","WLD"," World",2020,"Export",6,13.202
"H5","NZL","1511","New Zealand","WLD"," World",2020,"Import",5,26250.142
"H5","NZL","1511","New Zealand","WLD"," World",2021,"Export",6,65.816
"H5","NZL","1511","New Zealand","WLD"," World",2021,"Import",5,33782.388
"H5","NZL","1511","New Zealand","WLD"," World",2022,"Export",6,59.139
"H5","NZL","1511","New Zealand","WLD"," World",2022,"Import",5,41965.281
"H5","NZL","1511","New Zealand","WLD"," World",2023,"Export",6,64.824
"H5","NZL","1511","New Zealand","WLD"," World",2023,"Import",5,27297.019
"H5","NZL","1511","New Zealand","WLD"," World",2024,"Export",6,550.122
"H5","NZL","1511","New Zealand","WLD"," World",2024,"Import",5,37087.688
"H5","NZL","1512","New Zealand","WLD"," World",2017,"Export",6,136.348
"H5","NZL","1512","New Zealand","WLD"," World",2017,"Import",5,21570.118
"H5","NZL","1512","New Zealand","WLD"," World",2018,"Export",6,319.161
"H5","NZL","1512","New Zealand","WLD"," World",2018,"Import",5,21864.885
"H5","NZL","1512","New Zealand","WLD"," World",2019,"Export",6,204.511
"H5","NZL","1512","New Zealand","WLD"," World",2019,"Import",5,26243.135
"H5","NZL","1512","New Zealand","WLD"," World",2020,"Export",6,753.658
"H5","NZL","1512","New Zealand","WLD"," World",2020,"Import",5,25532.511
"H5","NZL","1512","New Zealand","WLD"," World",2021,"Export",6,572.142
"H5","NZL","1512","New Zealand","WLD"," World",2021,"Import",5,28735.941
"H5","NZL","1512","New Zealand","WLD"," World",2022,"Export",6,307.276
"H5","NZL","1512","New Zealand","WLD"," World",2022,"Import",5,35796.517
"H5","NZL","1512","New Zealand","WLD"," World",2023,"Export",6,347.035
"H5","NZL","1512","New Zealand","WLD"," World",2023,"Import",5,20081.038
"H5","NZL","1512","New Zealand","WLD"," World",2024,"Export",6,629.305
"H5","NZL","1512","New Zealand","WLD"," World",2024,"Import",5,20371.327
"H5","NZL","1513","New Zealand","WLD"," World",2017,"Export",6,666.483
"H5","NZL","1513","New Zealand","WLD"," World",2017,"Import",5,13707.211
"H5","NZL","1513","New Zealand","WLD"," World",2018,"Export",6,1369.525
"H5","NZL","1513","New Zealand","WLD"," World",2018,"Import",5,16554.142
"H5","NZL","1513","New Zealand","WLD"," World",2019,"Export",6,413.62
"H5","NZL","1513","New Zealand","WLD"," World",2019,"Import",5,11519.644
"H5","NZL","1513","New Zealand","WLD"," World",2020,"Export",6,666.438
"H5","NZL","1513","New Zealand","WLD"," World",2020,"Import",5,10790.171
"H5","NZL","1513","New Zealand","WLD"," World",2021,"Export",6,338.714
"H5","NZL","1513","New Zealand","WLD"," World",2021,"Import",5,15206.275
"H5","NZL","1513","New Zealand","WLD"," World",2022,"Export",6,1168.486
"H5","NZL","1513","New Zealand","WLD"," World",2022,"Import",5,16139.477
"H5","NZL","1513","New Zealand","WLD"," World",2023,"Export",6,547.903
"H5","NZL","1513","New Zealand","WLD"," World",2023,"Import",5,12933.51
"H5","NZL","1513","New Zealand","WLD"," World",2024,"Export",6,914.36
"H5","NZL","1513","New Zealand","WLD"," World",2024,"Import",5,14283.804
"H5","NZL","1514","New Zealand","WLD"," World",2017,"Export",6,859.002
"H5","NZL","1514","New Zealand","WLD"," World",2017,"Import",5,49696.876
"H5","NZL","1514","New Zealand","WLD"," World",2018,"Export",6,921.717
"H5","NZL","1514","New Zealand","WLD"," World",2018,"Import",5,63082.311
"H5","NZL","1514","New Zealand","WLD"," World",2019,"Export",6,981.988
"H5","NZL","1514","New Zealand","WLD"," World",2019,"Import",5,61238.354
"H5","NZL","1514","New Zealand","WLD"," World",2020,"Export",6,2251.395
"H5","NZL","1514","New Zealand","WLD"," World",2020,"Import",5,62057.235
"H5","NZL","1514","New Zealand","WLD"," World",2021,"Export",6,1228.361
"H5","NZL","1514","New Zealand","WLD"," World",2021,"Import",5,91973.215
"H5","NZL","1514","New Zealand","WLD"," World",2022,"Export",6,776.397
"H5","NZL","1514","New Zealand","WLD"," World",2022,"Import",5,110209.59
"H5","NZL","1514","New Zealand","WLD"," World",2023,"Export",6,669.227
"H5","NZL","1514","New Zealand","WLD"," World",2023,"Import",5,115510.502
"H5","NZL","1514","New Zealand","WLD"," World",2024,"Export",6,408.052
"H5","NZL","1514","New Zealand","WLD"," World",2024,"Import",5,89197.201
"H5","NZL","1515","New Zealand","WLD"," World",2017,"Export",6,7267.435
"H5","NZL","1515","New Zealand","WLD"," World",2017,"Import",5,25966.427
"H5","NZL","1515","New Zealand","WLD"," World",2018,"Export",6,9474.934
"H5","NZL","1515","New Zealand","WLD"," World",2018,"Import",5,22314.439
"H5","NZL","1515","New Zealand","WLD"," World",2019,"Export",6,9002.586
"H5","NZL","1515","New Zealand","WLD"," World",2019,"Import",5,24139.265
"H5","NZL","1515","New Zealand","WLD"," World",2020,"Export",6,11392.313
"H5","NZL","1515","New Zealand","WLD"," World",2020,"Import",5,22766.257
"H5","NZL","1515","New Zealand","WLD"," World",2021,"Export",6,9866.707
"H5","NZL","1515","New Zealand","WLD"," World",2021,"Import",5,24236.297
"H5","NZL","1515","New Zealand","WLD"," World",2022,"Export",6,8143.066
"H5","NZL","1515","New Zealand","WLD"," World",2022,"Import",5,26559.09
"H5","NZL","1515","New Zealand","WLD"," World",2023,"Export",6,8935.855
"H5","NZL","1515","New Zealand","WLD"," World",2023,"Import",5,23366.881
"H5","NZL","1515","New Zealand","WLD"," World",2024,"Export",6,8471.564
"H5","NZL","1515","New Zealand","WLD"," World",2024,"Import",5,23416.311
"H5","NZL","1516","New Zealand","WLD"," World",2017,"Export",6,330.208
"H5","NZL","1516","New Zealand","WLD"," World",2017,"Import",5,33822.649
"H5","NZL","1516","New Zealand","WLD"," World",2018,"Export",6,335.655
"H5","NZL","1516","New Zealand","WLD"," World",2018,"Import",5,45422.746
"H5","NZL","1516","New Zealand","WLD"," World",2019,"Export",6,1857.222
"H5","NZL","1516","New Zealand","WLD"," World",2019,"Import",5,32081.397
"H5","NZL","1516","New Zealand","WLD"," World",2020,"Export",6,608.185
"H5","NZL","1516","New Zealand","WLD"," World",2020,"Import",5,27126.569
"H5","NZL","1516","New Zealand","WLD"," World",2021,"Export",6,1571.754
"H5","NZL","1516","New Zealand","WLD"," World",2021,"Import",5,35944.882
"H5","NZL","1516","New Zealand","WLD"," World",2022,"Export",6,3286.343
"H5","NZL","1516","New Zealand","WLD"," World",2022,"Import",5,28779.542
"H5","NZL","1516","New Zealand","WLD"," World",2023,"Export",6,920.652
"H5","NZL","1516","New Zealand","WLD"," World",2023,"Import",5,30498.231
"H5","NZL","1516","New Zealand","WLD"," World",2024,"Export",6,807.57
"H5","NZL","1516","New Zealand","WLD"," World",2024,"Import",5,39889.916
"H5","NZL","1517","New Zealand","WLD"," World",2017,"Export",6,8187.394
"H5","NZL","1517","New Zealand","WLD"," World",2017,"Import",5,16578.652
"H5","NZL","1517","New Zealand","WLD"," World",2018,"Export",6,10214.698
"H5","NZL","1517","New Zealand","WLD"," World",2018,"Import",5,13553.174
"H5","NZL","1517","New Zealand","WLD"," World",2019,"Export",6,10952.975
"H5","NZL","1517","New Zealand","WLD"," World",2019,"Import",5,16205.596
"H5","NZL","1517","New Zealand","WLD"," World",2020,"Export",6,8093.302
"H5","NZL","1517","New Zealand","WLD"," World",2020,"Import",5,19843.716
"H5","NZL","1517","New Zealand","WLD"," World",2021,"Export",6,7024.01
"H5","NZL","1517","New Zealand","WLD"," World",2021,"Import",5,20848.515
"H5","NZL","1517","New Zealand","WLD"," World",2022,"Export",6,8145.462
"H5","NZL","1517","New Zealand","WLD"," World",2022,"Import",5,22969.999
"H5","NZL","1517","New Zealand","WLD"," World",2023,"Export",6,11471.986
"H5","NZL","1517","New Zealand","WLD"," World",2023,"Import",5,19234.339
"H5","NZL","1517","New Zealand","WLD"," World",2024,"Export",6,12579.42
"H5","NZL","1517","New Zealand","WLD"," World",2024,"Import",5,17729.495
"H5","NZL","1518","New Zealand","WLD"," World",2017,"Export",6,32.541
"H5","NZL","1518","New Zealand","WLD"," World",2017,"Import",5,946.209
"H5","NZL","1518","New Zealand","WLD"," World",2018,"Export",6,59.88
"H5","NZL","1518","New Zealand","WLD"," World",2018,"Import",5,559.069
"H5","NZL","1518","New Zealand","WLD"," World",2019,"Export",6,2948.622
"H5","NZL","1518","New Zealand","WLD"," World",2019,"Import",5,765.184
"H5","NZL","1518","New Zealand","WLD"," World",2020,"Export",6,5526.648
"H5","NZL","1518","New Zealand","WLD"," World",2020,"Import",5,490.35
"H5","NZL","1518","New Zealand","WLD"," World",2021,"Export",6,7351.751
"H5","NZL","1518","New Zealand","WLD"," World",2021,"Import",5,929.957
"H5","NZL","1518","New Zealand","WLD"," World",2022,"Export",6,8436.029
"H5","NZL","1518","New Zealand","WLD"," World",2022,"Import",5,919.294
"H5","NZL","1518","New Zealand","WLD"," World",2023,"Export",6,65884.591
"H5","NZL","1518","New Zealand","WLD"," World",2023,"Import",5,693.309
"H5","NZL","1518","New Zealand","WLD"," World",2024,"Export",6,28114.783
"H5","NZL","1518","New Zealand","WLD"," World",2024,"Import",5,941.565
"H5","NZL","1520","New Zealand","WLD"," World",2017,"Import",5,11.988
"H5","NZL","1520","New Zealand","WLD"," World",2018,"Import",5,2.68
"H5","NZL","1520","New Zealand","WLD"," World",2019,"Import",5,2.327
"H5","NZL","1520","New Zealand","WLD"," World",2020,"Import",5,159.574
"H5","NZL","1520","New Zealand","WLD"," World",2021,"Import",5,135.023
"H5","NZL","1520","New Zealand","WLD"," World",2022,"Import",5,38.51
"H5","NZL","1520","New Zealand","WLD"," World",2023,"Export",6,5.22
"H5","NZL","1520","New Zealand","WLD"," World",2023,"Import",5,12.873
"H5","NZL","1520","New Zealand","WLD"," World",2024,"Import",5,18.166
"H5","NZL","1521","New Zealand","WLD"," World",2017,"Export",6,316.934
"H5","NZL","1521","New Zealand","WLD"," World",2017,"Import",5,602.829
"H5","NZL","1521","New Zealand","WLD"," World",2018,"Export",6,287.953
"H5","NZL","1521","New Zealand","WLD"," World",2018,"Import",5,605.169
"H5","NZL","1521","New Zealand","WLD"," World",2019,"Export",6,338.013
"H5","NZL","1521","New Zealand","WLD"," World",2019,"Import",5,489.537
"H5","NZL","1521","New Zealand","WLD"," World",2020,"Export",6,41.09
"H5","NZL","1521","New Zealand","WLD"," World",2020,"Import",5,598.239
"H5","NZL","1521","New Zealand","WLD"," World",2021,"Export",6,749.954
"H5","NZL","1521","New Zealand","WLD"," World",2021,"Import",5,599.333
"H5","NZL","1521","New Zealand","WLD"," World",2022,"Export",6,390.287
"H5","NZL","1521","New Zealand","WLD"," World",2022,"Import",5,529.033
"H5","NZL","1521","New Zealand","WLD"," World",2023,"Export",6,1991.197
"H5","NZL","1521","New Zealand","WLD"," World",2023,"Import",5,650.939
"H5","NZL","1521","New Zealand","WLD"," World",2024,"Export",6,2141.07
"H5","NZL","1521","New Zealand","WLD"," World",2024,"Import",5,975.9
"H5","NZL","1522","New Zealand","WLD"," World",2021,"Import",5,0.076
"H5","NZL","1522","New Zealand","WLD"," World",2022,"Export",6,2.581
"H5","NZL","1601","New Zealand","WLD"," World",2017,"Export",6,2762.859
"H5","NZL","1601","New Zealand","WLD"," World",2017,"Import",5,8417.57
"H5","NZL","1601","New Zealand","WLD"," World",2018,"Export",6,1906.353
"H5","NZL","1601","New Zealand","WLD"," World",2018,"Import",5,8653.085
"H5","NZL","1601","New Zealand","WLD"," World",2019,"Export",6,1824.065
"H5","NZL","1601","New Zealand","WLD"," World",2019,"Import",5,7214.211
"H5","NZL","1601","New Zealand","WLD"," World",2020,"Export",6,1779.093
"H5","NZL","1601","New Zealand","WLD"," World",2020,"Import",5,7100.33
"H5","NZL","1601","New Zealand","WLD"," World",2021,"Export",6,2216.943
"H5","NZL","1601","New Zealand","WLD"," World",2021,"Import",5,6344.826
"H5","NZL","1601","New Zealand","WLD"," World",2022,"Export",6,1840.38
"H5","NZL","1601","New Zealand","WLD"," World",2022,"Import",5,7387.18
"H5","NZL","1601","New Zealand","WLD"," World",2023,"Export",6,2578.423
"H5","NZL","1601","New Zealand","WLD"," World",2023,"Import",5,7251.156
"H5","NZL","1601","New Zealand","WLD"," World",2024,"Export",6,3352.088
"H5","NZL","1601","New Zealand","WLD"," World",2024,"Import",5,7813.44
"H5","NZL","1602","New Zealand","WLD"," World",2017,"Export",6,130590.626
"H5","NZL","1602","New Zealand","WLD"," World",2017,"Import",5,26424.563
"H5","NZL","1602","New Zealand","WLD"," World",2018,"Export",6,161306.11
"H5","NZL","1602","New Zealand","WLD"," World",2018,"Import",5,26020.591
"H5","NZL","1602","New Zealand","WLD"," World",2019,"Export",6,140312.381
"H5","NZL","1602","New Zealand","WLD"," World",2019,"Import",5,25841.052
"H5","NZL","1602","New Zealand","WLD"," World",2020,"Export",6,124429.464
"H5","NZL","1602","New Zealand","WLD"," World",2020,"Import",5,26737.509
"H5","NZL","1602","New Zealand","WLD"," World",2021,"Export",6,166760.691
"H5","NZL","1602","New Zealand","WLD"," World",2021,"Import",5,35320.775
"H5","NZL","1602","New Zealand","WLD"," World",2022,"Export",6,146652.086
"H5","NZL","1602","New Zealand","WLD"," World",2022,"Import",5,35973.372
"H5","NZL","1602","New Zealand","WLD"," World",2023,"Export",6,145608.767
"H5","NZL","1602","New Zealand","WLD"," World",2023,"Import",5,32500.609
"H5","NZL","1602","New Zealand","WLD"," World",2024,"Export",6,149990.202
"H5","NZL","1602","New Zealand","WLD"," World",2024,"Import",5,32381.823
"H5","NZL","1603","New Zealand","WLD"," World",2017,"Export",6,41346.176
"H5","NZL","1603","New Zealand","WLD"," World",2017,"Import",5,1141.03
"H5","NZL","1603","New Zealand","WLD"," World",2018,"Export",6,35910.369
"H5","NZL","1603","New Zealand","WLD"," World",2018,"Import",5,1071.12
"H5","NZL","1603","New Zealand","WLD"," World",2019,"Export",6,41757.089
"H5","NZL","1603","New Zealand","WLD"," World",2019,"Import",5,945.629
"H5","NZL","1603","New Zealand","WLD"," World",2020,"Export",6,55187.292
"H5","NZL","1603","New Zealand","WLD"," World",2020,"Import",5,857.64
"H5","NZL","1603","New Zealand","WLD"," World",2021,"Export",6,51544.843
"H5","NZL","1603","New Zealand","WLD"," World",2021,"Import",5,2046.769
"H5","NZL","1603","New Zealand","WLD"," World",2022,"Export",6,34806.674
"H5","NZL","1603","New Zealand","WLD"," World",2022,"Import",5,5796.666
"H5","NZL","1603","New Zealand","WLD"," World",2023,"Export",6,43434.926
"H5","NZL","1603","New Zealand","WLD"," World",2023,"Import",5,8637.942
"H5","NZL","1603","New Zealand","WLD"," World",2024,"Export",6,46958.225
"H5","NZL","1603","New Zealand","WLD"," World",2024,"Import",5,5042.281
"H5","NZL","1604","New Zealand","WLD"," World",2017,"Export",6,23257.983
"H5","NZL","1604","New Zealand","WLD"," World",2017,"Import",5,59591.689
"H5","NZL","1604","New Zealand","WLD"," World",2018,"Export",6,20838.962
"H5","NZL","1604","New Zealand","WLD"," World",2018,"Import",5,69886.821
"H5","NZL","1604","New Zealand","WLD"," World",2019,"Export",6,18474.23
"H5","NZL","1604","New Zealand","WLD"," World",2019,"Import",5,61011.886
"H5","NZL","1604","New Zealand","WLD"," World",2020,"Export",6,20026.393
"H5","NZL","1604","New Zealand","WLD"," World",2020,"Import",5,65725.415
"H5","NZL","1604","New Zealand","WLD"," World",2021,"Export",6,22300.148
"H5","NZL","1604","New Zealand","WLD"," World",2021,"Import",5,67008.401
"H5","NZL","1604","New Zealand","WLD"," World",2022,"Export",6,20206.121
"H5","NZL","1604","New Zealand","WLD"," World",2022,"Import",5,66031.48
"H5","NZL","1604","New Zealand","WLD"," World",2023,"Export",6,16191.051
"H5","NZL","1604","New Zealand","WLD"," World",2023,"Import",5,66342.266
"H5","NZL","1604","New Zealand","WLD"," World",2024,"Export",6,16749.007
"H5","NZL","1604","New Zealand","WLD"," World",2024,"Import",5,74777.819
"H5","NZL","1605","New Zealand","WLD"," World",2017,"Export",6,27657.512
"H5","NZL","1605","New Zealand","WLD"," World",2017,"Import",5,17024.375
"H5","NZL","1605","New Zealand","WLD"," World",2018,"Export",6,25599.07
"H5","NZL","1605","New Zealand","WLD"," World",2018,"Import",5,19981.675
"H5","NZL","1605","New Zealand","WLD"," World",2019,"Export",6,23151.967
"H5","NZL","1605","New Zealand","WLD"," World",2019,"Import",5,22957.01
"H5","NZL","1605","New Zealand","WLD"," World",2020,"Export",6,15677.726
"H5","NZL","1605","New Zealand","WLD"," World",2020,"Import",5,23759.703
"H5","NZL","1605","New Zealand","WLD"," World",2021,"Export",6,19730.191
"H5","NZL","1605","New Zealand","WLD"," World",2021,"Import",5,28196.415
"H5","NZL","1605","New Zealand","WLD"," World",2022,"Export",6,11824.673
"H5","NZL","1605","New Zealand","WLD"," World",2022,"Import",5,32079.144
"H5","NZL","1605","New Zealand","WLD"," World",2023,"Export",6,16255.712
"H5","NZL","1605","New Zealand","WLD"," World",2023,"Import",5,25938.983
"H5","NZL","1605","New Zealand","WLD"," World",2024,"Export",6,13010.158
"H5","NZL","1605","New Zealand","WLD"," World",2024,"Import",5,25208.263
"H5","NZL","1701","New Zealand","WLD"," World",2017,"Export",6,13128.333
"H5","NZL","1701","New Zealand","WLD"," World",2017,"Import",5,116802.269
"H5","NZL","1701","New Zealand","WLD"," World",2018,"Export",6,12547.856
"H5","NZL","1701","New Zealand","WLD"," World",2018,"Import",5,87997.364
"H5","NZL","1701","New Zealand","WLD"," World",2019,"Export",6,11136.662
"H5","NZL","1701","New Zealand","WLD"," World",2019,"Import",5,83312.755
"H5","NZL","1701","New Zealand","WLD"," World",2020,"Export",6,14366.56
"H5","NZL","1701","New Zealand","WLD"," World",2020,"Import",5,82313.529
