"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","GBR","2006","United Kingdom","WLD"," World",2024,"Export",6,2782.834
"H5","GBR","2006","United Kingdom","WLD"," World",2024,"Import",5,29498.159
"H5","GBR","2007","United Kingdom","WLD"," World",2017,"Export",6,60098.494
"H5","GBR","2007","United Kingdom","WLD"," World",2017,"Import",5,195780.152
"H5","GBR","2007","United Kingdom","WLD"," World",2018,"Export",6,65116.134
"H5","GBR","2007","United Kingdom","WLD"," World",2018,"Import",5,204003.727
"H5","GBR","2007","United Kingdom","WLD"," World",2019,"Export",6,53095.342
"H5","GBR","2007","United Kingdom","WLD"," World",2019,"Import",5,172653.061
"H5","GBR","2007","United Kingdom","WLD"," World",2020,"Export",6,54772.956
"H5","GBR","2007","United Kingdom","WLD"," World",2020,"Import",5,181822.608
"H5","GBR","2007","United Kingdom","WLD"," World",2021,"Export",6,46788.672
"H5","GBR","2007","United Kingdom","WLD"," World",2021,"Import",5,155443.692
"H5","GBR","2007","United Kingdom","WLD"," World",2022,"Export",6,47799.939
"H5","GBR","2007","United Kingdom","WLD"," World",2022,"Import",5,161555.138
"H5","GBR","2007","United Kingdom","WLD"," World",2023,"Export",6,44256.675
"H5","GBR","2007","United Kingdom","WLD"," World",2023,"Import",5,186343.784
"H5","GBR","2007","United Kingdom","WLD"," World",2024,"Export",6,41220.127
"H5","GBR","2007","United Kingdom","WLD"," World",2024,"Import",5,210368.839
"H5","GBR","2008","United Kingdom","WLD"," World",2017,"Export",6,106615.596
"H5","GBR","2008","United Kingdom","WLD"," World",2017,"Import",5,587429.259
"H5","GBR","2008","United Kingdom","WLD"," World",2018,"Export",6,125656.571
"H5","GBR","2008","United Kingdom","WLD"," World",2018,"Import",5,647068.734
"H5","GBR","2008","United Kingdom","WLD"," World",2019,"Export",6,120944.616
"H5","GBR","2008","United Kingdom","WLD"," World",2019,"Import",5,659146.14
"H5","GBR","2008","United Kingdom","WLD"," World",2020,"Export",6,126861.494
"H5","GBR","2008","United Kingdom","WLD"," World",2020,"Import",5,619554.061
"H5","GBR","2008","United Kingdom","WLD"," World",2021,"Export",6,110410.702
"H5","GBR","2008","United Kingdom","WLD"," World",2021,"Import",5,543217.298
"H5","GBR","2008","United Kingdom","WLD"," World",2022,"Export",6,111032.488
"H5","GBR","2008","United Kingdom","WLD"," World",2022,"Import",5,690001.489
"H5","GBR","2008","United Kingdom","WLD"," World",2023,"Export",6,111244.24
"H5","GBR","2008","United Kingdom","WLD"," World",2023,"Import",5,679312.297
"H5","GBR","2008","United Kingdom","WLD"," World",2024,"Export",6,108903.125
"H5","GBR","2008","United Kingdom","WLD"," World",2024,"Import",5,736608.217
"H5","GBR","2009","United Kingdom","WLD"," World",2017,"Export",6,154907.322
"H5","GBR","2009","United Kingdom","WLD"," World",2017,"Import",5,1068189.483
"H5","GBR","2009","United Kingdom","WLD"," World",2018,"Export",6,117588.038
"H5","GBR","2009","United Kingdom","WLD"," World",2018,"Import",5,1118658.785
"H5","GBR","2009","United Kingdom","WLD"," World",2019,"Export",6,105052.46
"H5","GBR","2009","United Kingdom","WLD"," World",2019,"Import",5,1038974.384
"H5","GBR","2009","United Kingdom","WLD"," World",2020,"Export",6,98999.283
"H5","GBR","2009","United Kingdom","WLD"," World",2020,"Import",5,1080806.1
"H5","GBR","2009","United Kingdom","WLD"," World",2021,"Export",6,61540.315
"H5","GBR","2009","United Kingdom","WLD"," World",2021,"Import",5,1051978.146
"H5","GBR","2009","United Kingdom","WLD"," World",2022,"Export",6,34367.025
"H5","GBR","2009","United Kingdom","WLD"," World",2022,"Import",5,1101899.814
"H5","GBR","2009","United Kingdom","WLD"," World",2023,"Export",6,44538.933
"H5","GBR","2009","United Kingdom","WLD"," World",2023,"Import",5,1065923.499
"H5","GBR","2009","United Kingdom","WLD"," World",2024,"Export",6,79250.344
"H5","GBR","2009","United Kingdom","WLD"," World",2024,"Import",5,1282009.049
"H5","GBR","2101","United Kingdom","WLD"," World",2017,"Export",6,357393.139
"H5","GBR","2101","United Kingdom","WLD"," World",2017,"Import",5,412345.349
"H5","GBR","2101","United Kingdom","WLD"," World",2018,"Export",6,422730.928
"H5","GBR","2101","United Kingdom","WLD"," World",2018,"Import",5,404163.792
"H5","GBR","2101","United Kingdom","WLD"," World",2019,"Export",6,340406.082
"H5","GBR","2101","United Kingdom","WLD"," World",2019,"Import",5,347752.206
"H5","GBR","2101","United Kingdom","WLD"," World",2020,"Export",6,330613.698
"H5","GBR","2101","United Kingdom","WLD"," World",2020,"Import",5,350316.194
"H5","GBR","2101","United Kingdom","WLD"," World",2021,"Export",6,327642.479
"H5","GBR","2101","United Kingdom","WLD"," World",2021,"Import",5,253341.715
"H5","GBR","2101","United Kingdom","WLD"," World",2022,"Export",6,327074.922
"H5","GBR","2101","United Kingdom","WLD"," World",2022,"Import",5,494283.579
"H5","GBR","2101","United Kingdom","WLD"," World",2023,"Export",6,398621.962
"H5","GBR","2101","United Kingdom","WLD"," World",2023,"Import",5,557879.286
"H5","GBR","2101","United Kingdom","WLD"," World",2024,"Export",6,366803.706
"H5","GBR","2101","United Kingdom","WLD"," World",2024,"Import",5,648087.373
"H5","GBR","2102","United Kingdom","WLD"," World",2017,"Export",6,87447.147
"H5","GBR","2102","United Kingdom","WLD"," World",2017,"Import",5,116430.93
"H5","GBR","2102","United Kingdom","WLD"," World",2018,"Export",6,92089.976
"H5","GBR","2102","United Kingdom","WLD"," World",2018,"Import",5,131610.697
"H5","GBR","2102","United Kingdom","WLD"," World",2019,"Export",6,58911.693
"H5","GBR","2102","United Kingdom","WLD"," World",2019,"Import",5,108388.135
"H5","GBR","2102","United Kingdom","WLD"," World",2020,"Export",6,60197.935
"H5","GBR","2102","United Kingdom","WLD"," World",2020,"Import",5,145124.163
"H5","GBR","2102","United Kingdom","WLD"," World",2021,"Export",6,62888.47
"H5","GBR","2102","United Kingdom","WLD"," World",2021,"Import",5,119074.793
"H5","GBR","2102","United Kingdom","WLD"," World",2022,"Export",6,48445.758
"H5","GBR","2102","United Kingdom","WLD"," World",2022,"Import",5,127161.855
"H5","GBR","2102","United Kingdom","WLD"," World",2023,"Export",6,50771.751
"H5","GBR","2102","United Kingdom","WLD"," World",2023,"Import",5,128719.951
"H5","GBR","2102","United Kingdom","WLD"," World",2024,"Export",6,53219.162
"H5","GBR","2102","United Kingdom","WLD"," World",2024,"Import",5,141990.487
"H5","GBR","2103","United Kingdom","WLD"," World",2017,"Export",6,427634.266
"H5","GBR","2103","United Kingdom","WLD"," World",2017,"Import",5,866610.576
"H5","GBR","2103","United Kingdom","WLD"," World",2018,"Export",6,474532.248
"H5","GBR","2103","United Kingdom","WLD"," World",2018,"Import",5,926248.463
"H5","GBR","2103","United Kingdom","WLD"," World",2019,"Export",6,466476.413
"H5","GBR","2103","United Kingdom","WLD"," World",2019,"Import",5,958411.688
"H5","GBR","2103","United Kingdom","WLD"," World",2020,"Export",6,460560.534
"H5","GBR","2103","United Kingdom","WLD"," World",2020,"Import",5,995699.665
"H5","GBR","2103","United Kingdom","WLD"," World",2021,"Export",6,465225.738
"H5","GBR","2103","United Kingdom","WLD"," World",2021,"Import",5,1049918.814
"H5","GBR","2103","United Kingdom","WLD"," World",2022,"Export",6,489707.054
"H5","GBR","2103","United Kingdom","WLD"," World",2022,"Import",5,1154017.34
"H5","GBR","2103","United Kingdom","WLD"," World",2023,"Export",6,522055.08
"H5","GBR","2103","United Kingdom","WLD"," World",2023,"Import",5,1308994.725
"H5","GBR","2103","United Kingdom","WLD"," World",2024,"Export",6,572231.068
"H5","GBR","2103","United Kingdom","WLD"," World",2024,"Import",5,1443554.271
"H5","GBR","2104","United Kingdom","WLD"," World",2017,"Export",6,85812.587
"H5","GBR","2104","United Kingdom","WLD"," World",2017,"Import",5,184992.672
"H5","GBR","2104","United Kingdom","WLD"," World",2018,"Export",6,96880.307
"H5","GBR","2104","United Kingdom","WLD"," World",2018,"Import",5,190961.726
"H5","GBR","2104","United Kingdom","WLD"," World",2019,"Export",6,81599.627
"H5","GBR","2104","United Kingdom","WLD"," World",2019,"Import",5,193494.655
"H5","GBR","2104","United Kingdom","WLD"," World",2020,"Export",6,90507.515
"H5","GBR","2104","United Kingdom","WLD"," World",2020,"Import",5,180726.037
"H5","GBR","2104","United Kingdom","WLD"," World",2021,"Export",6,50634.687
"H5","GBR","2104","United Kingdom","WLD"," World",2021,"Import",5,151312.765
"H5","GBR","2104","United Kingdom","WLD"," World",2022,"Export",6,53852.906
"H5","GBR","2104","United Kingdom","WLD"," World",2022,"Import",5,191781.551
"H5","GBR","2104","United Kingdom","WLD"," World",2023,"Export",6,64371.712
"H5","GBR","2104","United Kingdom","WLD"," World",2023,"Import",5,200628.544
"H5","GBR","2104","United Kingdom","WLD"," World",2024,"Export",6,55473.872
"H5","GBR","2104","United Kingdom","WLD"," World",2024,"Import",5,200636.918
"H5","GBR","2105","United Kingdom","WLD"," World",2017,"Export",6,140399.047
"H5","GBR","2105","United Kingdom","WLD"," World",2017,"Import",5,340411.766
"H5","GBR","2105","United Kingdom","WLD"," World",2018,"Export",6,162380.426
"H5","GBR","2105","United Kingdom","WLD"," World",2018,"Import",5,433499.232
"H5","GBR","2105","United Kingdom","WLD"," World",2019,"Export",6,155039.674
"H5","GBR","2105","United Kingdom","WLD"," World",2019,"Import",5,410338.313
"H5","GBR","2105","United Kingdom","WLD"," World",2020,"Export",6,168452.457
"H5","GBR","2105","United Kingdom","WLD"," World",2020,"Import",5,420921.456
"H5","GBR","2105","United Kingdom","WLD"," World",2021,"Export",6,167500.287
"H5","GBR","2105","United Kingdom","WLD"," World",2021,"Import",5,471875.945
"H5","GBR","2105","United Kingdom","WLD"," World",2022,"Export",6,162313.838
"H5","GBR","2105","United Kingdom","WLD"," World",2022,"Import",5,460973.113
"H5","GBR","2105","United Kingdom","WLD"," World",2023,"Export",6,166922.441
"H5","GBR","2105","United Kingdom","WLD"," World",2023,"Import",5,530943.238
"H5","GBR","2105","United Kingdom","WLD"," World",2024,"Export",6,184297.411
"H5","GBR","2105","United Kingdom","WLD"," World",2024,"Import",5,573308.939
"H5","GBR","2106","United Kingdom","WLD"," World",2017,"Export",6,1612066.71
"H5","GBR","2106","United Kingdom","WLD"," World",2017,"Import",5,1906709.188
"H5","GBR","2106","United Kingdom","WLD"," World",2018,"Export",6,1728953.148
"H5","GBR","2106","United Kingdom","WLD"," World",2018,"Import",5,2053049.072
"H5","GBR","2106","United Kingdom","WLD"," World",2019,"Export",6,1748958.733
"H5","GBR","2106","United Kingdom","WLD"," World",2019,"Import",5,1910730.7
"H5","GBR","2106","United Kingdom","WLD"," World",2020,"Export",6,1765659.857
"H5","GBR","2106","United Kingdom","WLD"," World",2020,"Import",5,2044468.265
"H5","GBR","2106","United Kingdom","WLD"," World",2021,"Export",6,1635655.68
"H5","GBR","2106","United Kingdom","WLD"," World",2021,"Import",5,1609229.065
"H5","GBR","2106","United Kingdom","WLD"," World",2022,"Export",6,1590586.428
"H5","GBR","2106","United Kingdom","WLD"," World",2022,"Import",5,1940757.028
"H5","GBR","2106","United Kingdom","WLD"," World",2023,"Export",6,1690713.693
"H5","GBR","2106","United Kingdom","WLD"," World",2023,"Import",5,2095006.35
"H5","GBR","2106","United Kingdom","WLD"," World",2024,"Export",6,1838649.3
"H5","GBR","2106","United Kingdom","WLD"," World",2024,"Import",5,2326506.926
"H5","GBR","2201","United Kingdom","WLD"," World",2017,"Export",6,73419.092
"H5","GBR","2201","United Kingdom","WLD"," World",2017,"Import",5,182463.115
"H5","GBR","2201","United Kingdom","WLD"," World",2018,"Export",6,77296.43
"H5","GBR","2201","United Kingdom","WLD"," World",2018,"Import",5,184362.932
"H5","GBR","2201","United Kingdom","WLD"," World",2019,"Export",6,77268.774
"H5","GBR","2201","United Kingdom","WLD"," World",2019,"Import",5,166869.443
"H5","GBR","2201","United Kingdom","WLD"," World",2020,"Export",6,72071.9
"H5","GBR","2201","United Kingdom","WLD"," World",2020,"Import",5,140258.888
"H5","GBR","2201","United Kingdom","WLD"," World",2021,"Export",6,80739.742
"H5","GBR","2201","United Kingdom","WLD"," World",2021,"Import",5,153319.607
"H5","GBR","2201","United Kingdom","WLD"," World",2022,"Export",6,63773.054
"H5","GBR","2201","United Kingdom","WLD"," World",2022,"Import",5,198839.195
"H5","GBR","2201","United Kingdom","WLD"," World",2023,"Export",6,77610.089
"H5","GBR","2201","United Kingdom","WLD"," World",2023,"Import",5,264672.885
"H5","GBR","2201","United Kingdom","WLD"," World",2024,"Export",6,69024.291
"H5","GBR","2201","United Kingdom","WLD"," World",2024,"Import",5,316853.192
"H5","GBR","2202","United Kingdom","WLD"," World",2017,"Export",6,554018.318
"H5","GBR","2202","United Kingdom","WLD"," World",2017,"Import",5,1088870.44
"H5","GBR","2202","United Kingdom","WLD"," World",2018,"Export",6,603561.37
"H5","GBR","2202","United Kingdom","WLD"," World",2018,"Import",5,1194978.207
"H5","GBR","2202","United Kingdom","WLD"," World",2019,"Export",6,590833.296
"H5","GBR","2202","United Kingdom","WLD"," World",2019,"Import",5,1181676.532
"H5","GBR","2202","United Kingdom","WLD"," World",2020,"Export",6,607669.899
"H5","GBR","2202","United Kingdom","WLD"," World",2020,"Import",5,1266543.021
"H5","GBR","2202","United Kingdom","WLD"," World",2021,"Export",6,654002.511
"H5","GBR","2202","United Kingdom","WLD"," World",2021,"Import",5,1285572.608
"H5","GBR","2202","United Kingdom","WLD"," World",2022,"Export",6,621900.649
"H5","GBR","2202","United Kingdom","WLD"," World",2022,"Import",5,1911156.879
"H5","GBR","2202","United Kingdom","WLD"," World",2023,"Export",6,709661.5
"H5","GBR","2202","United Kingdom","WLD"," World",2023,"Import",5,2023241.088
"H5","GBR","2202","United Kingdom","WLD"," World",2024,"Export",6,801473.832
"H5","GBR","2202","United Kingdom","WLD"," World",2024,"Import",5,2120346.995
"H5","GBR","2203","United Kingdom","WLD"," World",2017,"Export",6,676037.208
"H5","GBR","2203","United Kingdom","WLD"," World",2017,"Import",5,626596.043
"H5","GBR","2203","United Kingdom","WLD"," World",2018,"Export",6,653182.751
"H5","GBR","2203","United Kingdom","WLD"," World",2018,"Import",5,727599.081
"H5","GBR","2807","United Kingdom","WLD"," World",2024,"Export",6,14149.263
"H5","GBR","2807","United Kingdom","WLD"," World",2024,"Import",5,48103.803
"H5","GBR","2808","United Kingdom","WLD"," World",2017,"Export",6,2063.799
"H5","GBR","2808","United Kingdom","WLD"," World",2017,"Import",5,3644.742
"H5","GBR","2808","United Kingdom","WLD"," World",2018,"Export",6,2460.071
"H5","GBR","2808","United Kingdom","WLD"," World",2018,"Import",5,4076.766
"H5","GBR","2808","United Kingdom","WLD"," World",2019,"Export",6,2023.357
"H5","GBR","2808","United Kingdom","WLD"," World",2019,"Import",5,4497.167
"H5","GBR","2808","United Kingdom","WLD"," World",2020,"Export",6,2084.114
"H5","GBR","2808","United Kingdom","WLD"," World",2020,"Import",5,4171.079
"H5","GBR","2808","United Kingdom","WLD"," World",2021,"Export",6,5115.063
"H5","GBR","2808","United Kingdom","WLD"," World",2021,"Import",5,2786.582
"H5","GBR","2808","United Kingdom","WLD"," World",2022,"Export",6,6571.906
"H5","GBR","2808","United Kingdom","WLD"," World",2022,"Import",5,4803.782
"H5","GBR","2808","United Kingdom","WLD"," World",2023,"Export",6,4407.227
"H5","GBR","2808","United Kingdom","WLD"," World",2023,"Import",5,4035.401
"H5","GBR","2808","United Kingdom","WLD"," World",2024,"Export",6,4457.932
"H5","GBR","2808","United Kingdom","WLD"," World",2024,"Import",5,4356.992
"H5","GBR","2809","United Kingdom","WLD"," World",2017,"Export",6,2799.053
"H5","GBR","2809","United Kingdom","WLD"," World",2017,"Import",5,57918.239
"H5","GBR","2809","United Kingdom","WLD"," World",2018,"Export",6,3273.324
"H5","GBR","2809","United Kingdom","WLD"," World",2018,"Import",5,70994.237
"H5","GBR","2809","United Kingdom","WLD"," World",2019,"Export",6,9545.093
"H5","GBR","2809","United Kingdom","WLD"," World",2019,"Import",5,69607.282
"H5","GBR","2809","United Kingdom","WLD"," World",2020,"Export",6,10099.129
"H5","GBR","2809","United Kingdom","WLD"," World",2020,"Import",5,68872.849
"H5","GBR","2809","United Kingdom","WLD"," World",2021,"Export",6,12597.118
"H5","GBR","2809","United Kingdom","WLD"," World",2021,"Import",5,72397.757
"H5","GBR","2809","United Kingdom","WLD"," World",2022,"Export",6,26971.613
"H5","GBR","2809","United Kingdom","WLD"," World",2022,"Import",5,126948.547
"H5","GBR","2809","United Kingdom","WLD"," World",2023,"Export",6,36448.581
"H5","GBR","2809","United Kingdom","WLD"," World",2023,"Import",5,110300.017
"H5","GBR","2809","United Kingdom","WLD"," World",2024,"Export",6,28819.088
"H5","GBR","2809","United Kingdom","WLD"," World",2024,"Import",5,88769.704
"H5","GBR","2810","United Kingdom","WLD"," World",2017,"Export",6,300.616
"H5","GBR","2810","United Kingdom","WLD"," World",2017,"Import",5,7305.765
"H5","GBR","2810","United Kingdom","WLD"," World",2018,"Export",6,212.304
"H5","GBR","2810","United Kingdom","WLD"," World",2018,"Import",5,7488.657
"H5","GBR","2810","United Kingdom","WLD"," World",2019,"Export",6,597.73
"H5","GBR","2810","United Kingdom","WLD"," World",2019,"Import",5,6150.909
"H5","GBR","2810","United Kingdom","WLD"," World",2020,"Export",6,734.014
"H5","GBR","2810","United Kingdom","WLD"," World",2020,"Import",5,4975.99
"H5","GBR","2810","United Kingdom","WLD"," World",2021,"Export",6,780.894
"H5","GBR","2810","United Kingdom","WLD"," World",2021,"Import",5,4394.727
"H5","GBR","2810","United Kingdom","WLD"," World",2022,"Export",6,7107.997
"H5","GBR","2810","United Kingdom","WLD"," World",2022,"Import",5,8201.255
"H5","GBR","2810","United Kingdom","WLD"," World",2023,"Export",6,428.549
"H5","GBR","2810","United Kingdom","WLD"," World",2023,"Import",5,7800.428
"H5","GBR","2810","United Kingdom","WLD"," World",2024,"Export",6,573.563
"H5","GBR","2810","United Kingdom","WLD"," World",2024,"Import",5,5883.408
"H5","GBR","2811","United Kingdom","WLD"," World",2017,"Export",6,114981.309
"H5","GBR","2811","United Kingdom","WLD"," World",2017,"Import",5,113530.137
"H5","GBR","2811","United Kingdom","WLD"," World",2018,"Export",6,118428.081
"H5","GBR","2811","United Kingdom","WLD"," World",2018,"Import",5,110250.941
"H5","GBR","2811","United Kingdom","WLD"," World",2019,"Export",6,115808.726
"H5","GBR","2811","United Kingdom","WLD"," World",2019,"Import",5,109122.771
"H5","GBR","2811","United Kingdom","WLD"," World",2020,"Export",6,117220.604
"H5","GBR","2811","United Kingdom","WLD"," World",2020,"Import",5,105349.009
"H5","GBR","2811","United Kingdom","WLD"," World",2021,"Export",6,116906.193
"H5","GBR","2811","United Kingdom","WLD"," World",2021,"Import",5,150549.871
"H5","GBR","2811","United Kingdom","WLD"," World",2022,"Export",6,112617.586
"H5","GBR","2811","United Kingdom","WLD"," World",2022,"Import",5,230000.668
"H5","GBR","2811","United Kingdom","WLD"," World",2023,"Export",6,104731.136
"H5","GBR","2811","United Kingdom","WLD"," World",2023,"Import",5,224123.731
"H5","GBR","2811","United Kingdom","WLD"," World",2024,"Export",6,311047.71
"H5","GBR","2811","United Kingdom","WLD"," World",2024,"Import",5,194001.785
"H5","GBR","2812","United Kingdom","WLD"," World",2017,"Export",6,1267.164
"H5","GBR","2812","United Kingdom","WLD"," World",2017,"Import",5,27958.631
"H5","GBR","2812","United Kingdom","WLD"," World",2018,"Export",6,1530.598
"H5","GBR","2812","United Kingdom","WLD"," World",2018,"Import",5,33053.12
"H5","GBR","2812","United Kingdom","WLD"," World",2019,"Export",6,1123.411
"H5","GBR","2812","United Kingdom","WLD"," World",2019,"Import",5,32040.622
"H5","GBR","2812","United Kingdom","WLD"," World",2020,"Export",6,926.047
"H5","GBR","2812","United Kingdom","WLD"," World",2020,"Import",5,30202.087
"H5","GBR","2812","United Kingdom","WLD"," World",2021,"Export",6,1063.525
"H5","GBR","2812","United Kingdom","WLD"," World",2021,"Import",5,31652.298
"H5","GBR","2812","United Kingdom","WLD"," World",2022,"Export",6,1704.213
"H5","GBR","2812","United Kingdom","WLD"," World",2022,"Import",5,43901.15
"H5","GBR","2812","United Kingdom","WLD"," World",2023,"Export",6,1596.507
"H5","GBR","2812","United Kingdom","WLD"," World",2023,"Import",5,20676.918
"H5","GBR","2812","United Kingdom","WLD"," World",2024,"Export",6,919.289
"H5","GBR","2812","United Kingdom","WLD"," World",2024,"Import",5,25168.321
"H5","GBR","2813","United Kingdom","WLD"," World",2017,"Export",6,1900.359
"H5","GBR","2813","United Kingdom","WLD"," World",2017,"Import",5,2841.931
"H5","GBR","2813","United Kingdom","WLD"," World",2018,"Export",6,4271.355
"H5","GBR","2813","United Kingdom","WLD"," World",2018,"Import",5,3392.437
"H5","GBR","2813","United Kingdom","WLD"," World",2019,"Export",6,1467.385
"H5","GBR","2813","United Kingdom","WLD"," World",2019,"Import",5,4030.029
"H5","GBR","2813","United Kingdom","WLD"," World",2020,"Export",6,1399.966
"H5","GBR","2813","United Kingdom","WLD"," World",2020,"Import",5,2732.297
"H5","GBR","2813","United Kingdom","WLD"," World",2021,"Export",6,1027.164
"H5","GBR","2813","United Kingdom","WLD"," World",2021,"Import",5,754.964
"H5","GBR","2813","United Kingdom","WLD"," World",2022,"Export",6,1262.066
"H5","GBR","2813","United Kingdom","WLD"," World",2022,"Import",5,2571.38
"H5","GBR","2813","United Kingdom","WLD"," World",2023,"Export",6,1135.96
"H5","GBR","2813","United Kingdom","WLD"," World",2023,"Import",5,1918.534
"H5","GBR","2813","United Kingdom","WLD"," World",2024,"Export",6,1509.361
"H5","GBR","2813","United Kingdom","WLD"," World",2024,"Import",5,1390.123
"H5","GBR","2814","United Kingdom","WLD"," World",2017,"Export",6,78976.103
"H5","GBR","2814","United Kingdom","WLD"," World",2017,"Import",5,810.775
"H5","GBR","2814","United Kingdom","WLD"," World",2018,"Export",6,71718.567
"H5","GBR","2814","United Kingdom","WLD"," World",2018,"Import",5,9491.219
"H5","GBR","2814","United Kingdom","WLD"," World",2019,"Export",6,76224.74
"H5","GBR","2814","United Kingdom","WLD"," World",2019,"Import",5,8172.94
"H5","GBR","2814","United Kingdom","WLD"," World",2020,"Export",6,82640.79
"H5","GBR","2814","United Kingdom","WLD"," World",2020,"Import",5,796.792
"H5","GBR","2814","United Kingdom","WLD"," World",2021,"Export",6,127687.998
"H5","GBR","2814","United Kingdom","WLD"," World",2021,"Import",5,20204.185
"H5","GBR","2814","United Kingdom","WLD"," World",2022,"Export",6,102685.726
"H5","GBR","2814","United Kingdom","WLD"," World",2022,"Import",5,121596.529
"H5","GBR","2814","United Kingdom","WLD"," World",2023,"Export",6,28659.384
"H5","GBR","2814","United Kingdom","WLD"," World",2023,"Import",5,160963.23
"H5","GBR","2814","United Kingdom","WLD"," World",2024,"Export",6,79082.155
"H5","GBR","2814","United Kingdom","WLD"," World",2024,"Import",5,137986.378
"H5","GBR","2815","United Kingdom","WLD"," World",2017,"Export",6,9114.024
"H5","GBR","2815","United Kingdom","WLD"," World",2017,"Import",5,75000.857
"H5","GBR","2815","United Kingdom","WLD"," World",2018,"Export",6,15261.19
"H5","GBR","2815","United Kingdom","WLD"," World",2018,"Import",5,77026.092
"H5","GBR","2815","United Kingdom","WLD"," World",2019,"Export",6,7499.149
"H5","GBR","2815","United Kingdom","WLD"," World",2019,"Import",5,73368.722
"H5","GBR","2815","United Kingdom","WLD"," World",2020,"Export",6,2084.588
"H5","GBR","2815","United Kingdom","WLD"," World",2020,"Import",5,65723.917
"H5","GBR","2815","United Kingdom","WLD"," World",2021,"Export",6,1475.912
"H5","GBR","2815","United Kingdom","WLD"," World",2021,"Import",5,53337.967
"H5","GBR","2815","United Kingdom","WLD"," World",2022,"Export",6,10274.396
"H5","GBR","2815","United Kingdom","WLD"," World",2022,"Import",5,163787.523
"H5","GBR","2815","United Kingdom","WLD"," World",2023,"Export",6,2724.978
"H5","GBR","2815","United Kingdom","WLD"," World",2023,"Import",5,126348.138
"H5","GBR","2815","United Kingdom","WLD"," World",2024,"Export",6,3235.731
"H5","GBR","2815","United Kingdom","WLD"," World",2024,"Import",5,98549.59
"H5","GBR","2816","United Kingdom","WLD"," World",2017,"Export",6,1397.885
"H5","GBR","2816","United Kingdom","WLD"," World",2017,"Import",5,8027.091
"H5","GBR","2816","United Kingdom","WLD"," World",2018,"Export",6,1617.936
"H5","GBR","2816","United Kingdom","WLD"," World",2018,"Import",5,7354.134
"H5","GBR","2816","United Kingdom","WLD"," World",2019,"Export",6,1456.312
"H5","GBR","2816","United Kingdom","WLD"," World",2019,"Import",5,11444.521
"H5","GBR","2816","United Kingdom","WLD"," World",2020,"Export",6,2455.487
"H5","GBR","2816","United Kingdom","WLD"," World",2020,"Import",5,8112.14
"H5","GBR","2816","United Kingdom","WLD"," World",2021,"Export",6,2174.155
"H5","GBR","2816","United Kingdom","WLD"," World",2021,"Import",5,7677.789
"H5","GBR","2816","United Kingdom","WLD"," World",2022,"Export",6,2864.873
"H5","GBR","2816","United Kingdom","WLD"," World",2022,"Import",5,7996.094
"H5","GBR","2816","United Kingdom","WLD"," World",2023,"Export",6,2174.626
"H5","GBR","2816","United Kingdom","WLD"," World",2023,"Import",5,6649.125
"H5","GBR","2816","United Kingdom","WLD"," World",2024,"Export",6,2021.505
"H5","GBR","2816","United Kingdom","WLD"," World",2024,"Import",5,6497.574
"H5","GBR","2817","United Kingdom","WLD"," World",2017,"Export",6,2961.672
"H5","GBR","2817","United Kingdom","WLD"," World",2017,"Import",5,29826.022
"H5","GBR","2817","United Kingdom","WLD"," World",2018,"Export",6,4375.475
"H5","GBR","2817","United Kingdom","WLD"," World",2018,"Import",5,32295.236
"H5","GBR","2817","United Kingdom","WLD"," World",2019,"Export",6,5420.118
"H5","GBR","2817","United Kingdom","WLD"," World",2019,"Import",5,19370.643
"H5","GBR","2817","United Kingdom","WLD"," World",2020,"Export",6,4606.092
"H5","GBR","2817","United Kingdom","WLD"," World",2020,"Import",5,15249.874
"H5","GBR","2817","United Kingdom","WLD"," World",2021,"Export",6,6747.914
"H5","GBR","2817","United Kingdom","WLD"," World",2022,"Export",6,11426.921
"H5","GBR","2817","United Kingdom","WLD"," World",2023,"Export",6,10370.784
"H5","GBR","2817","United Kingdom","WLD"," World",2024,"Export",6,11698.312
"H5","GBR","2818","United Kingdom","WLD"," World",2017,"Export",6,15300.925
"H5","GBR","2818","United Kingdom","WLD"," World",2017,"Import",5,257487.137
"H5","GBR","2818","United Kingdom","WLD"," World",2018,"Export",6,20474.341
"H5","GBR","2818","United Kingdom","WLD"," World",2018,"Import",5,231396.353
"H5","GBR","2818","United Kingdom","WLD"," World",2019,"Export",6,20419.744
"H5","GBR","2818","United Kingdom","WLD"," World",2019,"Import",5,161717.134
"H5","GBR","2818","United Kingdom","WLD"," World",2020,"Export",6,15941.858
"H5","GBR","2818","United Kingdom","WLD"," World",2020,"Import",5,123339.812
"H5","GBR","2818","United Kingdom","WLD"," World",2021,"Export",6,17522.924
"H5","GBR","2818","United Kingdom","WLD"," World",2021,"Import",5,122238.619
"H5","GBR","2818","United Kingdom","WLD"," World",2022,"Export",6,18712.742
"H5","GBR","2818","United Kingdom","WLD"," World",2022,"Import",5,147887.783
"H5","GBR","2818","United Kingdom","WLD"," World",2023,"Export",6,27567.021
"H5","GBR","2818","United Kingdom","WLD"," World",2023,"Import",5,124777.629
"H5","GBR","2818","United Kingdom","WLD"," World",2024,"Export",6,23885.996
"H5","GBR","2818","United Kingdom","WLD"," World",2024,"Import",5,121055.742
